regression,score,random_state,embedding,sample_size,pearson_train,pearson_test,spearman_train,spearman_test,RMSE_train,RMSE_test,SDR_train,SDR_test
ridge,nanomelt,256,ablang,200,0.913486,0.667103,0.925439,0.658708,1.79132,2.95961,0.786365,0.718896
ridge,nanomelt,256,ablang,500,0.865272,0.746779,0.869578,0.739212,2.1263,2.63149,0.750504,0.728856
ridge,nanomelt,256,ablang,640,0.860336,0.755363,0.862188,0.747765,2.11628,2.5918,0.751131,0.741769
ridge,nanomelt,256,ablang,700,0.85817,0.754001,0.85833,0.743622,2.1024,2.5977,0.750323,0.736804
ridge,nanomelt,256,ablang,750,0.857439,0.75715,0.858575,0.745691,2.11542,2.58439,0.754774,0.746503
ridge,nanomelt,256,ablang,800,0.867736,0.758671,0.868008,0.748765,2.03591,2.5766,0.781809,0.777149
ridge,nanomelt,256,ablang,1000,0.850842,0.766703,0.848324,0.756603,2.13517,2.53754,0.761624,0.7559
ridge,nanomelt,256,ablang,1500,0.847445,0.778701,0.838919,0.76812,2.15701,2.47909,0.773715,0.784993
ridge,nanomelt,256,ablang,2000,0.855755,0.788463,0.850138,0.777951,2.10223,2.43264,0.799217,0.813098
ridge,nanomelt,256,ablang,3000,0.84354,0.801037,0.837326,0.78962,2.1714,2.36538,0.800812,0.809723
ridge,nanomelt,256,ablang,4000,0.841692,0.805387,0.834294,0.795357,2.1635,2.3423,0.803946,0.815645
ridge,nanomelt,256,ablang,6000,0.840438,0.810435,0.832238,0.799516,2.16237,2.31481,0.809929,0.813622
ridge,nanomelt,256,ablang,8000,0.839568,0.813982,0.831618,0.804013,2.15848,2.29639,0.823711,0.83332
ridge,nanomelt,256,antiberty,20,1.0,0.449197,1.0,0.41599,0.000149966,3.85112,0.999972,0.694559
ridge,nanomelt,256,antiberty,50,0.81881,0.61755,0.833894,0.601451,2.82805,3.40074,0.34426,0.2802
ridge,nanomelt,256,antiberty,100,0.804391,0.639987,0.804718,0.635807,2.58426,3.15003,0.492643,0.427743
ridge,nanomelt,256,antiberty,200,0.854146,0.64746,0.859133,0.636108,2.2884,3.01536,0.692578,0.662879
ridge,nanomelt,256,antiberty,500,0.816681,0.704563,0.822741,0.687606,2.43791,2.80611,0.695682,0.696269
ridge,nanomelt,256,antiberty,640,0.804556,0.712717,0.806873,0.699142,2.45685,2.77487,0.688108,0.690638
ridge,nanomelt,256,antiberty,700,0.796825,0.717138,0.793049,0.704119,2.46456,2.75871,0.682481,0.682115
ridge,nanomelt,256,antiberty,750,0.797796,0.724188,0.794792,0.712466,2.46866,2.73105,0.690802,0.691924
ridge,nanomelt,256,antiberty,800,0.794079,0.727853,0.78735,0.716195,2.48846,2.71537,0.690856,0.69396
ridge,nanomelt,256,antiberty,1000,0.805499,0.73611,0.799431,0.724977,2.39598,2.67714,0.724982,0.714736
ridge,nanomelt,256,antiberty,1500,0.80547,0.752939,0.796038,0.743514,2.40103,2.60113,0.736714,0.7375
ridge,nanomelt,256,antiberty,2000,0.810476,0.763074,0.799616,0.753486,2.37811,2.55445,0.751198,0.752469
ridge,nanomelt,256,antiberty,3000,0.815143,0.773145,0.807134,0.76352,2.33835,2.50611,0.782333,0.780414
ridge,nanomelt,256,antiberty,4000,0.81385,0.781426,0.807543,0.771178,2.32539,2.46564,0.785264,0.7889
ridge,nanomelt,256,antiberty,6000,0.81365,0.788106,0.806258,0.780321,2.31779,2.43203,0.791499,0.788606
ridge,nanomelt,256,antiberty,8000,0.812757,0.789331,0.80597,0.782667,2.31426,2.4264,0.80162,0.80286
ridge,nanomelt,256,esm2_t30,20,0.965387,0.524219,0.945865,0.512857,1.69195,3.45537,0.653937,0.560954
ridge,nanomelt,256,esm2_t30,50,0.954786,0.602043,0.94295,0.584902,1.26499,3.18089,0.804423,0.701222
ridge,nanomelt,256,esm2_t30,100,0.90582,0.678979,0.908571,0.674504,1.75052,2.90424,0.741345,0.654087
ridge,nanomelt,256,esm2_t30,200,0.885711,0.740201,0.897202,0.73607,2.02723,2.6568,0.75457,0.738398
ridge,nanomelt,256,esm2_t30,500,0.89583,0.821596,0.90308,0.82117,1.86612,2.25523,0.816943,0.809622
ridge,nanomelt,256,esm2_t30,640,0.88642,0.826876,0.895029,0.824929,1.89866,2.22389,0.819544,0.827127
ridge,nanomelt,256,esm2_t30,700,0.884337,0.830282,0.892292,0.828715,1.8903,2.20318,0.817209,0.82658
ridge,nanomelt,256,esm2_t30,750,0.885442,0.831429,0.893017,0.830947,1.89064,2.19644,0.822658,0.832154
ridge,nanomelt,256,esm2_t30,800,0.884835,0.835354,0.890638,0.835476,1.89742,2.17253,0.822259,0.832072
ridge,nanomelt,256,esm2_t30,1000,0.881056,0.843334,0.885864,0.843026,1.90872,2.12366,0.824165,0.841603
ridge,nanomelt,256,esm2_t30,1500,0.894522,0.854978,0.894895,0.857167,1.80515,2.05889,0.857608,0.903175
ridge,nanomelt,256,esm2_t30,2000,0.891941,0.859236,0.894037,0.864155,1.83036,2.02698,0.861845,0.896384
ridge,nanomelt,256,esm2_t30,3000,0.891341,0.864722,0.892004,0.870464,1.82966,1.99203,0.867274,0.907636
ridge,nanomelt,256,esm2_t30,4000,0.89057,0.86644,0.890672,0.87129,1.81978,1.97933,0.870649,0.907256
ridge,nanomelt,256,esm2_t30,6000,0.890632,0.871197,0.889469,0.875454,1.81272,1.94488,0.874745,0.906709
ridge,nanomelt,256,esm2_t30,8000,0.890694,0.872872,0.889169,0.876919,1.80618,1.93266,0.878088,0.907029
ridge,nanomelt,256,esm2_t30_l1,20,0.94682,0.299887,0.897744,0.289854,1.77988,3.94055,0.665583,0.590811
ridge,nanomelt,256,esm2_t30_l1,50,0.761446,0.380829,0.769881,0.370395,2.84133,3.65374,0.387587,0.388541
ridge,nanomelt,256,esm2_t30_l1,100,0.754349,0.430815,0.760943,0.426256,2.67435,3.58961,0.528259,0.524472
ridge,nanomelt,256,esm2_t30_l1,200,0.763758,0.494509,0.761297,0.481728,2.76301,3.53043,0.638765,0.701309
ridge,nanomelt,256,esm2_t30_l1,500,0.695947,0.553809,0.688448,0.538277,2.99623,3.30133,0.598504,0.623386
ridge,nanomelt,256,esm2_t30_l1,640,0.687963,0.561085,0.678038,0.542591,2.96808,3.27895,0.599521,0.616357
ridge,nanomelt,256,esm2_t30_l1,700,0.69843,0.566728,0.689798,0.546561,2.88719,3.26758,0.616201,0.635327
ridge,nanomelt,256,esm2_t30_l1,750,0.696711,0.575988,0.685682,0.556353,2.91125,3.2396,0.613767,0.629924
ridge,nanomelt,256,esm2_t30_l1,800,0.718242,0.583151,0.702588,0.561103,2.82267,3.22879,0.648103,0.667237
ridge,nanomelt,256,esm2_t30_l1,1000,0.70632,0.592265,0.696393,0.572754,2.84737,3.20001,0.643102,0.667549
ridge,nanomelt,256,esm2_t30_l1,1500,0.696696,0.613876,0.684507,0.590423,2.89623,3.13136,0.639299,0.67889
ridge,nanomelt,256,esm2_t30_l1,2000,0.711206,0.631443,0.699879,0.606976,2.84437,3.07892,0.669873,0.704736
ridge,nanomelt,256,esm2_t30_l1,3000,0.697917,0.646888,0.687968,0.627148,2.88947,3.01754,0.665118,0.688828
ridge,nanomelt,256,esm2_t30_l1,4000,0.688549,0.655233,0.677826,0.635979,2.90048,2.98651,0.662485,0.680422
ridge,nanomelt,256,esm2_t30_l1,6000,0.69347,0.66168,0.681515,0.642142,2.87069,2.96923,0.683324,0.712568
ridge,nanomelt,256,esm2_t30_l1,8000,0.68136,0.667507,0.670463,0.6462,2.90794,2.94266,0.662455,0.682062
ridge,nanomelt,256,esm2_t30_l15,20,0.963161,0.27638,0.935338,0.255881,1.97351,3.95784,0.57303,0.434002
ridge,nanomelt,256,esm2_t30_l15,50,0.878193,0.418984,0.833894,0.396945,2.53443,3.62498,0.412621,0.352878
ridge,nanomelt,256,esm2_t30_l15,100,0.914349,0.592575,0.907137,0.570543,1.88933,3.20255,0.637521,0.629893
ridge,nanomelt,256,esm2_t30_l15,200,0.954363,0.693013,0.951869,0.686542,1.32339,2.95066,0.854454,0.886775
ridge,nanomelt,256,esm2_t30_l15,500,0.872249,0.750616,0.871518,0.743972,2.07753,2.61361,0.756921,0.77455
ridge,nanomelt,256,esm2_t30_l15,640,0.884374,0.767724,0.884518,0.766556,1.92208,2.54591,0.805138,0.832911
ridge,nanomelt,256,esm2_t30_l15,700,0.879595,0.769888,0.877937,0.768136,1.93317,2.53056,0.79993,0.820104
ridge,nanomelt,256,esm2_t30_l15,750,0.879446,0.778134,0.877856,0.778093,1.94388,2.48941,0.802499,0.825339
ridge,nanomelt,256,esm2_t30_l15,800,0.877897,0.779424,0.874174,0.779698,1.95718,2.48396,0.801581,0.831058
ridge,nanomelt,256,esm2_t30_l15,1000,0.870795,0.7908,0.867025,0.791961,1.98864,2.4231,0.802482,0.828189
ridge,nanomelt,256,esm2_t30_l15,1500,0.866018,0.81055,0.861463,0.808407,2.02565,2.31652,0.808262,0.83191
ridge,nanomelt,256,esm2_t30_l15,2000,0.858536,0.818138,0.854441,0.814306,2.0799,2.27308,0.811203,0.834801
ridge,nanomelt,256,esm2_t30_l15,3000,0.858117,0.826707,0.852189,0.822338,2.07146,2.22543,0.835191,0.853085
ridge,nanomelt,256,esm2_t30_l15,4000,0.85727,0.830456,0.851742,0.825813,2.05935,2.20353,0.838239,0.856955
ridge,nanomelt,256,esm2_t30_l15,6000,0.856597,0.837345,0.851124,0.832717,2.05646,2.16215,0.842357,0.862002
ridge,nanomelt,256,esm2_t30_l15,8000,0.853436,0.841192,0.849404,0.837036,2.07046,2.13794,0.841964,0.861351
ridge,nanomelt,256,esm2_t30_l29,20,0.996911,0.544473,0.996992,0.52788,0.464496,3.37708,0.917734,0.642655
ridge,nanomelt,256,esm2_t30_l29,50,0.966576,0.632927,0.954043,0.620114,1.11955,3.06422,0.82095,0.626619
ridge,nanomelt,256,esm2_t30_l29,100,0.916235,0.693282,0.914638,0.681318,1.75949,2.86344,0.6968,0.616647
ridge,nanomelt,256,esm2_t30_l29,200,0.916243,0.761866,0.92326,0.756722,1.78439,2.55921,0.775526,0.761985
ridge,nanomelt,256,esm2_t30_l29,500,0.889425,0.80766,0.896949,0.803958,1.94498,2.33091,0.778206,0.789532
ridge,nanomelt,256,esm2_t30_l29,640,0.894721,0.817296,0.901639,0.817083,1.84647,2.27834,0.808704,0.839347
ridge,nanomelt,256,esm2_t30_l29,700,0.892602,0.822594,0.900569,0.820786,1.83848,2.2477,0.80797,0.839942
ridge,nanomelt,256,esm2_t30_l29,750,0.894537,0.825198,0.901546,0.823974,1.83097,2.23281,0.814132,0.842608
ridge,nanomelt,256,esm2_t30_l29,800,0.893858,0.82651,0.898989,0.825914,1.83806,2.22542,0.814147,0.845119
ridge,nanomelt,256,esm2_t30_l29,1000,0.886612,0.831254,0.888345,0.830577,1.87612,2.19679,0.813319,0.840618
ridge,nanomelt,256,esm2_t30_l29,1500,0.897197,0.84506,0.895149,0.846002,1.78619,2.12427,0.853015,0.901487
ridge,nanomelt,256,esm2_t30_l29,2000,0.893616,0.851258,0.894102,0.85305,1.81956,2.07995,0.855121,0.893234
ridge,nanomelt,256,esm2_t30_l29,3000,0.88863,0.863505,0.88896,0.868054,1.8522,1.99623,0.85927,0.893446
ridge,nanomelt,256,esm2_t30_l29,4000,0.886731,0.864458,0.886818,0.868086,1.85042,1.99131,0.861969,0.900373
ridge,nanomelt,256,esm2_t30_l29,6000,0.886086,0.869503,0.88516,0.871982,1.84714,1.95735,0.875464,0.907496
ridge,nanomelt,256,esm2_t30_l29,8000,0.885997,0.871628,0.886188,0.874919,1.84254,1.93984,0.870954,0.899762
ridge,nanomelt,512,onehot,20,0.969995,0.451237,0.97594,0.452303,2.71879,3.75615,0.333623,0.116547
ridge,nanomelt,512,onehot,50,1.0,0.533633,0.999952,0.532039,9.32103e-05,3.34439,0.999981,0.483607
ridge,nanomelt,512,onehot,100,1.0,0.559223,0.999988,0.557911,6.97709e-05,3.26428,0.999986,0.55563
ridge,nanomelt,512,onehot,200,0.998308,0.641165,0.998205,0.638619,0.308076,3.02355,0.948104,0.640897
ridge,nanomelt,512,onehot,500,0.987511,0.743513,0.988356,0.744275,0.774738,2.63734,0.890081,0.763108
ridge,nanomelt,512,onehot,640,0.982657,0.758179,0.984052,0.754573,0.903844,2.57993,0.864199,0.744795
ridge,nanomelt,512,onehot,700,0.986853,0.767589,0.987989,0.766033,0.748098,2.54564,0.898181,0.800136
ridge,nanomelt,512,onehot,750,0.986244,0.76569,0.98719,0.763331,0.752629,2.56397,0.899683,0.810109
ridge,nanomelt,512,onehot,800,0.980967,0.770767,0.98181,0.768195,0.904312,2.5262,0.868823,0.7792
ridge,nanomelt,512,onehot,1000,0.979896,0.785096,0.979913,0.78631,0.888133,2.44463,0.875337,0.808086
ridge,nanomelt,512,onehot,1500,0.970835,0.815305,0.970557,0.819221,1.06534,2.28266,0.844647,0.815975
ridge,nanomelt,512,onehot,2000,0.968329,0.838311,0.96827,0.842229,1.08441,2.15115,0.858363,0.854278
ridge,nanomelt,512,onehot,3000,0.961512,0.86782,0.961474,0.872219,1.13611,1.95937,0.875381,0.883367
ridge,nanomelt,512,onehot,4000,0.954787,0.877951,0.955653,0.887358,1.2237,1.88513,0.86541,0.875151
ridge,nanomelt,512,onehot,6000,0.947452,0.895612,0.948938,0.90756,1.2887,1.75165,0.880792,0.896379
ridge,nanomelt,512,onehot,8000,0.943203,0.903688,0.945028,0.913451,1.33719,1.6862,0.890322,0.908631
ridge,nanomelt,512,esm1b,20,0.963105,0.382869,0.968421,0.375928,2.14075,3.65245,0.499108,0.425027
ridge,nanomelt,512,esm1b,50,0.939553,0.577828,0.956733,0.567257,1.87368,3.22636,0.645111,0.526197
ridge,nanomelt,512,esm1b,100,0.979675,0.641634,0.983978,0.632558,0.904015,3.05033,0.87264,0.749533
ridge,nanomelt,512,esm1b,200,0.950315,0.713135,0.949251,0.704169,1.35756,2.76338,0.817308,0.737106
ridge,nanomelt,512,esm1b,500,0.947694,0.806097,0.950394,0.806297,1.3624,2.34456,0.882581,0.87141
ridge,nanomelt,512,esm1b,640,0.945566,0.820531,0.946372,0.821153,1.36075,2.26162,0.883627,0.874026
ridge,nanomelt,512,esm1b,700,0.942853,0.824502,0.943178,0.823867,1.37588,2.23828,0.880201,0.874541
ridge,nanomelt,512,esm1b,750,0.939971,0.830495,0.939806,0.828218,1.39945,2.19833,0.877401,0.865518
ridge,nanomelt,512,esm1b,800,0.939998,0.827794,0.939273,0.825698,1.39744,2.21566,0.879467,0.869824
ridge,nanomelt,512,esm1b,1000,0.935141,0.837366,0.932919,0.834197,1.4148,2.15537,0.87819,0.865449
ridge,nanomelt,512,esm1b,1500,0.929019,0.849945,0.923899,0.845463,1.46708,2.0772,0.881288,0.87642
ridge,nanomelt,512,esm1b,2000,0.928437,0.858243,0.924925,0.854924,1.48624,2.02396,0.88591,0.884731
ridge,nanomelt,512,esm1b,3000,0.922773,0.872424,0.919641,0.870918,1.52657,1.92581,0.888014,0.882397
ridge,nanomelt,512,esm1b,4000,0.924547,0.87846,0.92229,0.877843,1.50417,1.88361,0.904672,0.898495
ridge,nanomelt,512,esm1b,6000,0.917726,0.886171,0.91562,0.887553,1.56763,1.82525,0.902781,0.893454
ridge,nanomelt,512,esm1b,8000,0.915627,0.889722,0.91363,0.891517,1.59877,1.79818,0.903627,0.900176
ridge,nanomelt,512,nanobert,20,0.896604,0.469155,0.902256,0.448015,2.21843,3.48917,0.560629,0.524524
ridge,nanomelt,512,nanobert,50,0.936465,0.566819,0.952555,0.569013,1.56747,3.72938,0.796132,0.998022
ridge,nanomelt,512,nanobert,100,0.857382,0.601978,0.876824,0.592482,2.14167,3.21619,0.698523,0.762914
ridge,nanomelt,512,nanobert,200,0.85216,0.644325,0.845382,0.634549,2.14221,3.04508,0.744859,0.747874
ridge,nanomelt,512,nanobert,500,0.81081,0.688469,0.812545,0.684033,2.46602,2.86898,0.73953,0.755339
ridge,nanomelt,512,nanobert,640,0.82096,0.694019,0.820376,0.69032,2.35452,2.85681,0.770541,0.783586
ridge,nanomelt,512,nanobert,700,0.809515,0.698194,0.808733,0.694848,2.3903,2.83573,0.761943,0.772222
ridge,nanomelt,512,nanobert,750,0.797359,0.704047,0.793766,0.697634,2.44695,2.80075,0.735813,0.737407
ridge,nanomelt,512,nanobert,800,0.800071,0.705852,0.795156,0.698758,2.43104,2.79513,0.741052,0.74413
ridge,nanomelt,512,nanobert,1000,0.783926,0.713511,0.778176,0.705371,2.45827,2.76041,0.726895,0.72753
ridge,nanomelt,512,nanobert,1500,0.785898,0.725817,0.777657,0.71893,2.43566,2.71094,0.749584,0.754692
ridge,nanomelt,512,nanobert,2000,0.784301,0.728629,0.778778,0.721964,2.46902,2.70103,0.753035,0.765913
ridge,nanomelt,512,nanobert,3000,0.780839,0.745053,0.774557,0.739065,2.46697,2.62648,0.755341,0.749581
ridge,nanomelt,512,nanobert,4000,0.785049,0.752068,0.777826,0.744612,2.4419,2.59564,0.777914,0.763354
ridge,nanomelt,512,nanobert,6000,0.781946,0.753835,0.77252,0.746725,2.45842,2.58826,0.776899,0.771929
ridge,nanomelt,512,nanobert,8000,0.778643,0.758431,0.76708,0.749953,2.49483,2.56643,0.764338,0.760359
ridge,nanomelt,512,vhse,20,0.960206,0.259189,0.959398,0.344525,2.49101,3.82052,0.402021,0.351351
ridge,nanomelt,512,vhse,50,0.961317,0.376387,0.969458,0.532782,2.04575,3.72393,0.552359,0.536408
ridge,nanomelt,512,vhse,100,0.966326,0.575244,0.968929,0.620512,1.55466,3.23802,0.671929,0.490912
ridge,nanomelt,512,vhse,200,0.972094,0.680872,0.972426,0.691076,1.10925,2.8844,0.825559,0.67957
ridge,nanomelt,512,vhse,500,0.953764,0.765772,0.956136,0.781773,1.36066,2.54437,0.829222,0.824076
ridge,nanomelt,512,vhse,640,0.951137,0.773602,0.953774,0.796625,1.35956,2.51649,0.831925,0.850194
ridge,nanomelt,512,vhse,700,0.946537,0.783992,0.949227,0.812571,1.39555,2.47127,0.827387,0.87113
ridge,nanomelt,512,vhse,750,0.944115,0.788927,0.947164,0.816689,1.40624,2.44578,0.830564,0.873246
ridge,nanomelt,512,vhse,800,0.944564,0.785554,0.945816,0.814941,1.39899,2.47042,0.832593,0.884462
ridge,nanomelt,512,vhse,1000,0.925442,0.801401,0.925178,0.822604,1.5927,2.35682,0.785401,0.817269
ridge,nanomelt,512,vhse,1500,0.924233,0.844274,0.923181,0.850706,1.56629,2.11249,0.810771,0.820186
ridge,nanomelt,512,vhse,2000,0.918452,0.855535,0.919026,0.857325,1.61188,2.04246,0.828989,0.824692
ridge,nanomelt,512,vhse,3000,0.911784,0.874174,0.912858,0.877801,1.64208,1.91652,0.844261,0.841255
ridge,nanomelt,512,vhse,4000,0.908317,0.882677,0.910723,0.886065,1.66336,1.8558,0.85265,0.847285
ridge,nanomelt,512,vhse,6000,0.903203,0.890661,0.904725,0.894504,1.69661,1.79189,0.874081,0.871404
ridge,nanomelt,512,vhse,8000,0.902169,0.891489,0.904114,0.898294,1.71749,1.78476,0.877746,0.877047
ridge,nanomelt,512,nanobuilder,20,0.999337,0.0888214,1.0,0.0993999,0.160761,5.7828,0.982091,1.15553
ridge,nanomelt,512,nanobuilder,50,0.782586,0.287658,0.801719,0.287289,2.89079,3.89758,0.46972,0.529184
ridge,nanomelt,512,nanobuilder,100,0.705688,0.297528,0.745427,0.294592,2.91662,3.83746,0.515737,0.490072
ridge,nanomelt,512,nanobuilder,200,0.584699,0.411549,0.582253,0.399048,3.36337,3.5914,0.371989,0.383
ridge,nanomelt,512,nanobuilder,500,0.595357,0.462559,0.589643,0.448819,3.37789,3.50224,0.513062,0.522731
ridge,nanomelt,512,nanobuilder,640,0.57894,0.480563,0.563035,0.469495,3.36371,3.46112,0.503074,0.50789
ridge,nanomelt,512,nanobuilder,700,0.557253,0.482479,0.540096,0.469557,3.38179,3.4561,0.486511,0.484313
ridge,nanomelt,512,nanobuilder,750,0.550048,0.482431,0.53108,0.469761,3.38039,3.45549,0.480211,0.480925
ridge,nanomelt,512,nanobuilder,800,0.547943,0.483362,0.531817,0.470044,3.38454,3.4564,0.480473,0.480575
ridge,nanomelt,512,nanobuilder,1000,0.536605,0.496449,0.517714,0.48322,3.3328,3.42089,0.48741,0.487561
ridge,nanomelt,512,nanobuilder,1500,0.536327,0.506528,0.515085,0.492794,3.32268,3.39601,0.495391,0.489401
ridge,nanomelt,512,nanobuilder,2000,0.547092,0.522661,0.52231,0.508923,3.32744,3.35818,0.537003,0.540137
ridge,nanomelt,512,nanobuilder,3000,0.562775,0.534372,0.545448,0.526384,3.26163,3.32938,0.553569,0.537153
ridge,nanomelt,512,nanobuilder,4000,0.564952,0.542673,0.547373,0.536687,3.25266,3.30728,0.55806,0.543845
ridge,nanomelt,512,nanobuilder,6000,0.561899,0.548261,0.550055,0.540919,3.26237,3.29313,0.557442,0.539718
ridge,nanomelt,512,nanobuilder,8000,0.566489,0.547657,0.553876,0.542391,3.2757,3.29515,0.563009,0.549238
ridge,nanomelt,512,ablang,20,0.935594,0.296088,0.894737,0.307149,2.41473,3.76358,0.44425,0.295446
ridge,nanomelt,512,ablang,50,0.974325,0.584296,0.973396,0.563737,1.1306,3.33268,0.82082,0.789592
ridge,nanomelt,512,ablang,100,0.924725,0.60599,0.935331,0.583254,1.7265,3.13813,0.715763,0.651967
ridge,nanomelt,512,ablang,200,0.901859,0.668499,0.914573,0.65757,1.84406,2.93808,0.744415,0.707755
ridge,nanomelt,512,ablang,500,0.863644,0.727523,0.867956,0.712472,2.16908,2.70183,0.741734,0.737036
ridge,nanomelt,512,ablang,640,0.872367,0.74264,0.873258,0.728448,2.04681,2.63991,0.775819,0.774473
ridge,nanomelt,512,ablang,700,0.864236,0.743833,0.865738,0.732106,2.07651,2.63423,0.770742,0.767098
ridge,nanomelt,512,ablang,750,0.862825,0.748986,0.863247,0.737542,2.07311,2.6109,0.769993,0.765245
ridge,nanomelt,512,ablang,800,0.862785,0.752128,0.862514,0.740034,2.06974,2.59676,0.774543,0.765997
ridge,nanomelt,512,ablang,1000,0.854486,0.755883,0.855009,0.743168,2.07655,2.57841,0.767808,0.766458
ridge,nanomelt,512,ablang,1500,0.849689,0.766129,0.844915,0.755365,2.09143,2.53141,0.779929,0.782053
ridge,nanomelt,512,ablang,2000,0.855819,0.780505,0.85259,0.771571,2.06689,2.4639,0.802674,0.807906
ridge,nanomelt,512,ablang,3000,0.845269,0.792015,0.839663,0.782823,2.11507,2.40438,0.802331,0.804073
ridge,nanomelt,512,ablang,4000,0.84408,0.796708,0.836384,0.788184,2.11858,2.38048,0.807667,0.810014
ridge,nanomelt,512,ablang,6000,0.841695,0.804207,0.834739,0.79645,2.13246,2.34089,0.812999,0.818078
ridge,nanomelt,512,ablang,8000,0.839854,0.807499,0.831042,0.801819,2.16024,2.32324,0.81339,0.820502
ridge,nanomelt,512,antiberty,20,0.956385,0.464781,0.96391,0.449582,1.57185,3.51496,0.692206,0.56324
ridge,nanomelt,512,antiberty,50,0.940096,0.568583,0.965569,0.566261,1.67842,3.36869,0.722319,0.77466
ridge,nanomelt,512,antiberty,100,0.909964,0.61849,0.933861,0.615269,1.83398,3.11477,0.708001,0.707997
ridge,nanomelt,512,antiberty,200,0.854842,0.650037,0.851848,0.646369,2.22287,3.00384,0.659948,0.677567
ridge,nanomelt,512,antiberty,500,0.836844,0.700893,0.838359,0.69888,2.33899,2.80943,0.722476,0.718885
ridge,nanomelt,512,antiberty,640,0.835703,0.70831,0.83108,0.706314,2.29467,2.78238,0.733368,0.740359
ridge,nanomelt,512,antiberty,700,0.828211,0.713341,0.823756,0.710129,2.31081,2.76058,0.727257,0.726664
ridge,nanomelt,512,antiberty,750,0.823077,0.714435,0.816502,0.710284,2.32501,2.75574,0.724606,0.723334
ridge,nanomelt,512,antiberty,800,0.824815,0.717847,0.816733,0.713745,2.31064,2.74249,0.732142,0.727222
ridge,nanomelt,512,antiberty,1000,0.825392,0.732543,0.817502,0.726977,2.25001,2.68127,0.742244,0.750528
ridge,nanomelt,512,antiberty,1500,0.81706,0.745637,0.808949,0.742529,2.28217,2.62555,0.750476,0.769942
ridge,nanomelt,512,antiberty,2000,0.818424,0.753675,0.81184,0.751439,2.29587,2.5891,0.759713,0.773105
ridge,nanomelt,512,antiberty,3000,0.82094,0.760481,0.816337,0.757534,2.25653,2.56029,0.788783,0.793852
ridge,nanomelt,512,antiberty,4000,0.820919,0.771531,0.815875,0.767006,2.25356,2.50554,0.793638,0.78469
ridge,nanomelt,512,antiberty,6000,0.816819,0.780285,0.81269,0.77759,2.27572,2.46285,0.803799,0.788413
ridge,nanomelt,512,antiberty,8000,0.814374,0.780419,0.808129,0.775437,2.30726,2.46252,0.803487,0.793905
ridge,nanomelt,512,esm2_t30,20,0.977213,0.488839,0.984962,0.486624,1.10749,3.60018,0.798465,0.704587
ridge,nanomelt,512,esm2_t30,50,0.904696,0.555406,0.92307,0.556626,2.05353,3.28712,0.652817,0.626032
ridge,nanomelt,512,esm2_t30,100,0.889631,0.649111,0.899477,0.64879,1.97711,3.00877,0.692899,0.59879
ridge,nanomelt,512,esm2_t30,200,0.941153,0.748052,0.939064,0.742906,1.39954,2.63055,0.854211,0.824718
ridge,nanomelt,512,esm2_t30,500,0.922441,0.804422,0.926137,0.808743,1.63113,2.36858,0.867639,0.891449
